ensembl_id	chrom	start	end	name
ENSG00000243176	3	157175223	157381265	RP11-550I24.2
ENSG00000230292	3	175079307	175115242	NAALADL2-AS3
ENSG00000230102	3	194005259	194070970	LINC02028
ENSG00000216560	4	3576869	3590711	LINC00955
ENSG00000253917	4	3915183	3955419	AC226119.5
ENSG00000082929	4	5524569	5527801	LINC01587
ENSG00000261761	4	37001816	37020708	RP11-103J17.2
ENSG00000231160	4	38612701	38664883	KLF3-AS1
ENSG00000250657	4	43340875	43345600	RP11-1E6.1
ENSG00000226950	4	52712404	52720351	DANCR
ENSG00000249700	4	55363971	55395847	SRD5A3-AS1
ENSG00000249382	4	58987182	58988160	RP11-340A13.1
ENSG00000250546	4	83796436	84293412	RP11-8L2.1
ENSG00000180769	4	84965682	85011277	WDFY3-AS2
ENSG00000255723	4	87317170	87345210	RP11-529H2.2
ENSG00000232021	4	108167525	108256836	LEF1-AS1
ENSG00000250033	4	138057464	138178177	SLC7A11-AS1
ENSG00000249317	4	148940941	148942378	CTB-191D16.1
ENSG00000251249	4	151955991	151969381	RP11-73G16.1
ENSG00000260774	5	213898	217279	CTD-2083E4.4
ENSG00000225138	5	473236	480884	CTD-2228K2.7
ENSG00000248668	5	41870030	41872241	OXCT1-AS1
ENSG00000249492	5	43483959	43509356	RP11-159F24.3
ENSG00000240535	5	55021299	55042844	CTD-2313F11.1
ENSG00000178722	5	61637708	61751763	C5orf64
ENSG00000250978	5	67463809	67475592	RP11-357D18.1
ENSG00000248555	5	90158339	90290071	LINC01339
ENSG00000255647	5	90410000	90410669	CTD-2373J6.2
ENSG00000250362	5	95861786	95874519	AC008592.5
ENSG00000283462	5	103880129	103891393	CTC-445B21.1
ENSG00000233006	5	132311285	132369916	AC034220.3
ENSG00000273345	5	134205614	134371044	CTD-2410N18.4
ENSG00000281398	5	139274102	139283244	SNHG4
ENSG00000254363	5	140157319	140173051	CTB-131B5.5
ENSG00000283155	5	140562443	140592123	AC011380.9
ENSG00000279472	5	141177849	141182369	CH17-140K24.4
ENSG00000230551	5	149494314	149504670	CTB-89H12.4
ENSG00000248596	5	176143085	176185155	RP11-844P9.5
ENSG00000283235	5	176173345	176199295	RP11-844P9.6
ENSG00000204661	5	179641544	179645046	C5orf60
ENSG00000233937	5	181246523	181272167	CTC-338M12.4
ENSG00000248275	5	181261212	181272307	TRIM52-AS1
ENSG00000168405	6	25081068	25166555	CMAHP
ENSG00000214922	6	29726601	29749049	HLA-F-AS1
ENSG00000232080	6	32718005	32719170	XXbac-BPG254F23.7
ENSG00000225339	6	34248568	34286768	RP11-513I15.6
ENSG00000232295	6	71221457	71328228	RP11-154D6.1
ENSG00000203875	6	85660950	85678736	SNHG5
ENSG00000272446	6	139159157	139277181	RP1-225E12.3
ENSG00000278206	6	143484979	143507327	RP1-20N2.8
ENSG00000272980	6	166999405	167139141	RP11-517H2.6
ENSG00000235994	6	167975924	167979776	RP3-470B24.5
ENSG00000282572	7	19018	35489	RP11-482G13.1
ENSG00000230825	7	7255154	7277779	AC005532.5
ENSG00000283549	7	7640752	8004053	RP11-505D17.1
ENSG00000230333	7	11180902	11520175	AC004538.3
ENSG00000233834	7	20217577	20221700	AC005083.1
ENSG00000228649	7	22854178	22861579	AC005682.5
ENSG00000273433	7	27128969	27152561	RP1-170O19.22
ENSG00000272801	7	27147366	27152598	RP1-170O19.23
ENSG00000196295	7	30516309	30594809	AC005154.6
ENSG00000197085	7	34346512	34871582	NPSR1-AS1
ENSG00000214783	7	43940895	44019175	POLR2J4
ENSG00000273432	7	43951910	44019151	RP5-1165K10.2
ENSG00000223829	7	46969702	47027481	AC004870.4
ENSG00000244550	7	63233115	63241645	RP5-905H7.3
ENSG00000230000	7	63348861	63351774	RP5-905H7.11
ENSG00000268181	7	63396341	63399250	RP11-73B2.7
ENSG00000284534	7	63959844	63981477	RP11-340I6.13
ENSG00000179406	7	66376044	66493566	LINC00174
ENSG00000232729	7	74688939	74729001	AC083884.8
ENSG00000231183	7	76902491	76919191	AC007003.1
ENSG00000265479	7	76959835	77043775	DTX2P1-UPK3BP1-PMS2P11
ENSG00000283398	7	76960571	76978658	CTD-2192D1.2
ENSG00000259628	7	77043721	77198626	RP11-467H10.2
ENSG00000234456	7	79452877	79471208	MAGI2-AS3
ENSG00000227646	7	89882353	90211635	STEAP2-AS1
ENSG00000273299	7	90403434	90513391	CTB-13L3.1
ENSG00000272752	7	100336104	100367831	STAG3L5P-PVRIG2P-PILRB
ENSG00000274272	7	100572232	100578700	RP11-44M6.7
ENSG00000272949	7	102483344	102543764	RP11-514P8.8
ENSG00000226869	7	104738597	104804107	LHFPL3-AS1
ENSG00000225329	7	104894628	104926645	LHFPL3-AS2
ENSG00000243193	7	107066591	107133733	CTA-360L10.1
ENSG00000225457	7	113100663	113146330	RP11-736E3.1
ENSG00000237870	7	116275606	116286734	AC073130.1
ENSG00000273184	7	128455840	128493859	RP11-212P7.3
ENSG00000240758	7	128455937	128469197	RP11-155G14.6
ENSG00000242588	7	128574751	128622694	RP11-274B21.14
ENSG00000236753	7	131309744	131328222	MKLN1-AS
ENSG00000284048	7	150379329	150410597	RP11-511P7.6
ENSG00000243836	7	151409161	151413354	WDR86-AS1
ENSG00000242048	7	151806490	151810820	RP13-452N2.1
ENSG00000283128	7	155474256	155644406	RP5-912I13.2
ENSG00000231419	7	159006522	159030195	LINC00689
ENSG00000253671	8	17808941	17820868	RP11-806O11.1
ENSG00000253125	8	22690150	22798616	RP11-459E5.1
ENSG00000246582	8	23224471	23230926	RP11-1149O23.3
ENSG00000253837	8	23336171	23366125	RP11-177H13.2
ENSG00000254095	8	31339197	31346479	RP11-566H8.2
ENSG00000253123	8	37326575	37331984	RP11-527N22.1
ENSG00000253281	8	58255771	58272119	RP11-716D16.1
ENSG00000245910	8	66921684	66926398	SNHG6
ENSG00000254231	8	86333274	86343314	CTD-2284J15.1
ENSG00000254219	8	91042690	91044762	GS1-251I9.2
ENSG00000248858	8	92699742	92879502	FLJ46284
ENSG00000253355	8	101128987	101133486	KB-1460A1.2
ENSG00000251003	8	105780246	106060524	ZFPM2-AS1
ENSG00000254275	8	128405269	128564679	LINC00824
ENSG00000177335	8	143039209	143059942	C8orf31
ENSG00000255182	8	144495458	144505444	CTD-2517M22.14
ENSG00000261215	9	34661903	34666029	RP11-195F19.30
ENSG00000272934	9	38542389	38543215	RP11-392E22.10
ENSG00000272904	9	38542479	38568422	RP11-392E22.11
ENSG00000283886	9	39816599	39874562	RP11-204M4.3
ENSG00000284116	9	39983793	40106611	RP11-204M4.4
ENSG00000240240	9	40264971	40329221	RP11-146D12.2
ENSG00000275297	9	41760088	41764175	RP11-292F9.1
ENSG00000231527	9	61972240	61976380	RP11-374M1.2
ENSG00000274628	9	66047084	66055006	RP11-399F4.2
ENSG00000175611	9	95759231	95875977	LINC00476
ENSG00000254876	9	97238449	97297314	RP11-23J9.5
ENSG00000255036	9	97238497	97377287	RP11-23J9.4
ENSG00000229582	9	125743754	125746552	RP11-423C15.3
ENSG00000257524	9	127867864	127886787	RP11-203J24.9
ENSG00000204054	9	129483451	129513686	LINC00963
ENSG00000273066	9	136799223	136810042	RP11-216L13.19
ENSG00000272679	9	136800366	136829466	RP11-216L13.18
ENSG00000283411	9	137605744	137711018	RP11-48C7.8
ENSG00000205740	10	971146	988341	RP11-363N22.3
ENSG00000237943	10	6580419	6616452	PRKCQ-AS1
ENSG00000229240	10	10917880	10952234	LINC00710
ENSG00000239665	10	13631143	13668445	RP11-295P9.3
ENSG00000235020	10	18206127	18261194	RP11-109I13.2
ENSG00000232624	10	28792668	28808219	LINC01517
ENSG00000277757	10	45016080	45147221	RP11-285G1.15
ENSG00000243349	10	45147394	45171389	RP11-445N18.7
ENSG00000279458	10	46370759	46382626	CH17-335B8.4
ENSG00000254929	10	47517816	47553514	RP11-144G6.12
ENSG00000233665	10	48976554	48993046	RP11-523O18.5
ENSG00000221817	10	73495525	73520070	PPP3CB-AS1
ENSG00000242288	10	73674295	73730466	RP11-464F9.1
ENSG00000271816	10	73699151	73730487	BMS1P4
ENSG00000233871	10	77927372	77929824	DLG5-AS1
ENSG00000283913	10	79904898	79951029	RP11-479O17.12
ENSG00000225738	10	82228985	82232920	NRG3-AS1
ENSG00000272734	10	86965345	86971311	ADIRF-AS1
ENSG00000271880	10	86970741	87010126	AGAP11
ENSG00000151303	10	86992406	87010203	RP11-96C23.13
ENSG00000272508	10	86993432	87024732	RP11-96C23.14
ENSG00000236311	10	101089321	101131126	TLX1NB
ENSG00000227128	10	101229594	101270148	LBX1-AS1
ENSG00000269609	10	102449817	102461106	RPARP-AS1
ENSG00000203876	10	109940104	110008381	ADD3-AS1
ENSG00000225302	10	116828761	116850205	RP11-539I5.1
ENSG00000238276	10	118241564	118267710	RP11-245J24.1
ENSG00000274461	10	120819307	120825311	RP11-323P17.2
ENSG00000271434	10	124447152	124450048	RP13-238F13.3
ENSG00000228021	10	125683229	125709677	RP11-383C5.3
ENSG00000198788	11	1074875	1110511	MUC2
ENSG00000130600	11	1995163	2001470	H19
ENSG00000167355	11	5304976	5505652	AC104389.28
ENSG00000255448	11	18000542	18022931	RP1-59M18.2
ENSG00000283341	11	43578889	43840030	RP11-472I20.4
ENSG00000254746	11	45489689	45542474	RP11-958J22.1
ENSG00000254519	11	45722308	45744254	CTD-2210P24.1
ENSG00000255355	11	59669312	59676041	AP000640.2
ENSG00000256220	11	61227168	61248533	CTD-2331C18.5
ENSG00000255717	11	62851988	62855914	SNHG1
ENSG00000257069	11	64291722	64304769	KCNK4-TEX40
ENSG00000260233	11	65568482	65570423	SSSCA1-AS1
ENSG00000254510	11	66409158	66417137	RP11-867G23.10
ENSG00000248671	11	71794363	71818238	ALG1L9P
ENSG00000247137	11	83184491	83193794	RP11-727A23.5
ENSG00000261645	11	90251232	90915052	DISC1FP1
ENSG00000282728	11	101129077	101209591	PGR-AS1
ENSG00000256315	11	115396756	115397658	AP000462.1
ENSG00000255248	11	122028327	122556721	MIR100HG
ENSG00000255545	11	134436473	134505661	RP11-627G23.1
ENSG00000256150	12	2695765	2812902	RP11-885B4.1
ENSG00000256654	12	4909867	5026012	RP11-429A20.3
ENSG00000215039	12	6439001	6451567	CD27-AS1
ENSG00000214851	12	9055586	9065070	LINC00612
ENSG00000272917	12	9642872	9657070	RP11-705C15.5
ENSG00000256306	12	13526854	13547582	RP11-4N23.1
ENSG00000205592	12	40393395	40570832	MUC19
ENSG00000247774	12	47205898	47216456	PCED1B-AS1
ENSG00000257379	12	53441741	53467528	RP11-793H13.8
ENSG00000251151	12	53981509	53985519	HOXC-AS3
ENSG00000250133	12	53993810	53996785	HOXC-AS2
ENSG00000273046	12	54017110	54035361	RP11-834C11.14
ENSG00000236333	12	72253508	72274907	TRHDE-AS1
ENSG00000258294	12	73115957	73143858	RP11-314D7.1
ENSG00000257242	12	91984976	92142914	LINC01619
ENSG00000246985	12	93542463	93571768	SOCS2-AS1
ENSG00000255794	12	97430884	97598415	RMST
ENSG00000258210	12	110387463	110445548	RP11-478C19.2
ENSG00000196668	12	116533422	116536518	LINC00173
ENSG00000241388	12	120941728	120980965	HNF1A-AS1
ENSG00000256546	12	122063306	122068616	AC156455.1
ENSG00000256028	12	122975320	122982907	RP11-197N18.2
ENSG00000250208	12	130144315	130162256	FZD10-AS1
ENSG00000279516	13	18195297	18232024	FAM230C
ENSG00000243008	13	24566873	24597676	RP11-556N21.1
ENSG00000270008	13	32425358	32432954	RP11-298P3.4
ENSG00000236581	13	33180401	33281584	STARD13-AS
ENSG00000170919	13	45341345	45393413	TPT1-AS1
ENSG00000217576	13	52167709	52291557	RP11-248G5.8
ENSG00000273784	13	52600042	52642542	RP11-78J21.7
ENSG00000261553	13	75549773	75807120	RP11-29G8.3
ENSG00000236051	13	77026767	77129717	MYCBP2-AS1
ENSG00000284196	13	80041725	80074557	RP11-470M1.2
ENSG00000215417	13	91347820	91354579	MIR17HG
ENSG00000280734	13	99486962	99499306	LINC01232
ENSG00000226620	13	105704280	105764440	LINC00343
ENSG00000273639	14	19499737	19677926	RP11-597A11.11
ENSG00000258441	14	21200079	21206900	LINC00641
ENSG00000251002	14	22380680	22482959	AE000661.37
ENSG00000258458	14	22702611	22766562	CTD-2555K7.2
ENSG00000157306	14	23511760	23560778	ZFHX2-AS1
ENSG00000258464	14	23729038	23729741	RP11-388E23.2
ENSG00000225766	14	24036453	24051370	DHRS4L1
ENSG00000260669	14	24209646	24215987	AL136419.6
ENSG00000257522	14	29264381	29381295	RP11-562L8.1
ENSG00000257520	14	36473207	36519521	SFTA3
ENSG00000237356	14	53169054	53687258	AL163953.3
ENSG00000259868	14	55896547	55962970	RP11-1012E15.2
ENSG00000258782	14	59479274	59525437	RP11-701B16.2
ENSG00000258892	14	60879714	60982585	RP11-193F5.1
ENSG00000258964	14	61734138	61776260	RP11-618G20.1
ENSG00000251393	14	73462423	73477175	RP1-240K6.3
ENSG00000259053	14	89412312	89954659	RP11-33N16.3
ENSG00000258875	14	91242759	91252211	CTD-2547L24.3
ENSG00000187621	14	95650498	95679833	TCL6
ENSG00000259084	14	95663256	95692630	RP11-1070N10.6
ENSG00000257622	14	105152194	105181194	RP11-44N21.4
ENSG00000224078	15	24978583	25419462	SNHG14
ENSG00000215304	15	32398956	32435233	RP13-395E19.3
ENSG00000259280	15	36876379	36887035	RP11-122D10.1
ENSG00000259580	15	39770559	39801333	RP11-37C7.1
ENSG00000176753	15	40250664	40252969	C15orf56
ENSG00000245849	15	40686724	40695107	RAD51-AS1
ENSG00000247556	15	41283990	41309737	OIP5-AS1
ENSG00000259700	15	48810701	48811909	RP11-485O10.3
ENSG00000261771	15	55355248	55498360	DYX1C1-CCPG1
ENSG00000259410	15	67832725	67873866	RP11-34F13.3
ENSG00000137808	15	68930504	69028889	RP11-809H16.2
ENSG00000261606	15	74816223	74831795	RP11-414J4.2
ENSG00000260269	15	75527150	75601205	CTD-2323K18.1
ENSG00000260288	15	75737820	75763321	RP11-24M17.4
ENSG00000278202	15	82418651	82434235	RP11-152F13.8
ENSG00000252690	15	82752884	82757208	SCARNA15
ENSG00000259244	15	84513241	84526949	RP11-182J1.12
ENSG00000173867	15	88459717	88511521	RP11-97O12.7
ENSG00000258676	15	92580829	92600545	RP11-386M24.3
ENSG00000260337	15	92592574	92596462	RP11-386M24.6
ENSG00000272298	15	92699040	92724277	RP11-386M24.8
ENSG00000272888	15	92882707	92899701	LINC01578
ENSG00000272808	15	100849831	100865457	RP11-66B24.7
ENSG00000272639	15	100861924	100885329	RP11-66B24.8
ENSG00000260803	16	17514	35195	Z84812.4
ENSG00000282907	16	568837	576257	LA16c-407A10.3
ENSG00000261659	16	689001	692554	LA16c-313D11.12
ENSG00000261713	16	1064093	1078731	SSTR5-AS1
ENSG00000260565	16	2660349	2673444	ERVK13-1
ENSG00000172460	16	2839568	2842744	PRSS30P
ENSG00000262152	16	2988961	2994509	LINC00514
ENSG00000263212	16	3458071	3515564	LA16c-306E5.3
ENSG00000266994	16	4730115	4752565	RP11-127I20.7
ENSG00000279877	16	5239802	6776014	RP11-420N3.3
ENSG00000270580	16	15104723	15131601	PKD1P6-NPIPP1
ENSG00000274460	16	21950218	21951708	CTD-2649C14.2
ENSG00000261067	16	28974804	28990775	RP11-264B17.3
ENSG00000260280	16	29455105	29464963	SLX1B-SULT1A4
ENSG00000280607	16	29808679	29812227	AC009133.24
ENSG00000213599	16	30193892	30204310	SLX1A-SULT1A3
ENSG00000260899	16	30740667	30751381	RP11-2C24.4
ENSG00000261487	16	30948386	30956511	AC135048.13
ENSG00000261190	16	52005487	52078474	C16orf97
ENSG00000259923	16	56648881	56652636	RP11-249C24.11
ENSG00000259827	16	56682470	56687807	RP11-343H19.2
ENSG00000260345	16	57461055	57462737	AC009052.12
ENSG00000261502	16	63056786	63129654	RP11-96H17.1
ENSG00000265408	16	66942712	66963256	RP11-361L15.4
ENSG00000262691	16	67261108	67263784	CTC-277H1.7
ENSG00000261864	16	68077340	68122271	RP11-67A1.2
ENSG00000196696	16	69976297	70065948	PDXDC2P
ENSG00000261777	16	70315640	70346747	RP11-529K1.2
ENSG00000259972	16	74305127	74335346	AC009120.6
ENSG00000259992	16	75541399	75608445	RP11-77K12.8
ENSG00000267048	16	89906157	89918233	RP11-566K11.7
ENSG00000262061	17	331205	333488	RP11-1260E13.4
ENSG00000234327	17	5111468	5115004	AC012146.7
ENSG00000262231	17	6189361	6190541	RP11-960B9.2
ENSG00000262880	17	7420103	7444081	RP11-104H15.7
ENSG00000272884	17	7439506	7445966	RP11-104H15.10
ENSG00000264772	17	7572826	7582024	RP11-186B7.4
ENSG00000278944	17	9791227	9808855	RP11-477N12.4
ENSG00000236088	17	13756478	14069495	COX10-AS1
ENSG00000239203	17	16427474	16428719	AC093484.4
ENSG00000175061	17	16438822	16478678	LRRC75A-AS1
ENSG00000272815	17	16788057	16816540	RP11-219A15.4
ENSG00000279999	17	18424321	18425097	AL353997.3
ENSG00000273018	17	18511221	18551705	CTD-2303H24.2
ENSG00000228157	17	19092974	19096837	AC007952.5
ENSG00000272780	17	21532477	21574517	RP11-822E23.8
ENSG00000258924	17	28357647	28381697	CTB-96E2.3
ENSG00000227543	17	28598790	28617377	SPAG5-AS1
ENSG00000231421	17	30573471	30577000	AC006050.2
ENSG00000214719	17	30576464	30672789	AC005562.1
ENSG00000265794	17	32324431	32360700	RP11-227G15.3
ENSG00000265356	17	33935437	34156000	RP11-17M24.3
ENSG00000266981	17	35188522	35191343	RP11-799D4.2
ENSG00000267745	17	35406684	35409768	RP11-686D22.8
ENSG00000276170	17	38450394	38452444	AC124789.1
ENSG00000266929	17	42536510	42562062	RP11-400F19.8
ENSG00000282199	17	43914433	43923001	RP11-527L4.5
ENSG00000267246	17	45549781	45558738	RP11-798G7.7
ENSG00000262879	17	46984045	47100323	RP11-156P1.3
ENSG00000264920	17	47891255	47895812	RP11-6N17.4
ENSG00000263798	17	47945424	47974438	RP11-6N17.9
ENSG00000263412	17	48045141	48048073	RP5-890E16.2
ENSG00000177369	17	49248239	49258662	FLJ40194
ENSG00000250286	17	50537294	50538754	RP11-94C24.8
ENSG00000167117	17	50761029	50767557	LINC00483
ENSG00000229980	17	50866679	50909737	TOB1-AS1
ENSG00000267104	17	59962363	60018975	TBC1D3P1-DHX40P1
ENSG00000261040	17	60083566	60091885	WFDC21P
ENSG00000267248	17	60126535	60135644	CTD-2319I12.4
ENSG00000215769	17	64749663	64781707	ARHGAP27P1-BPTFP1-KPNA2P3
ENSG00000280299	17	64940602	64954177	RP11-583F2.7
ENSG00000267009	17	68413623	68524949	RP11-120M18.2
ENSG00000234899	17	72034107	72237203	SOX9-AS1
ENSG00000264860	17	73164977	73196593	RP11-143K11.5
ENSG00000163597	17	76557766	76565348	SNHG16
ENSG00000267568	17	76950317	76969156	RP11-87G24.3
ENSG00000234912	17	77086716	77094990	SNHG20
ENSG00000204282	17	78107398	78111799	TNRC6C-AS1
ENSG00000267432	17	78484882	78503056	DNAH17-AS1
ENSG00000176912	18	641320	658340	TYMSOS
ENSG00000265179	18	902766	906667	RP11-672L10.2
ENSG00000265257	18	9102736	9254346	RP11-21J18.1
ENSG00000267529	18	13471012	13472709	RP11-53B2.1
ENSG00000283294	18	14225224	14342505	RP11-681B3.4
ENSG00000263917	18	32018829	32111779	RP11-53I6.2
ENSG00000270112	18	46756487	46764408	RP11-742D12.2
ENSG00000263711	18	73151241	73264480	RP11-169F17.1
ENSG00000261780	18	73324941	73349878	CTD-2354A18.1
ENSG00000263547	18	76122998	76145255	RP11-1O2.1
ENSG00000267287	18	79576460	79589010	RP11-567M16.1
ENSG00000282508	19	198264	239440	LINC01002
ENSG00000267244	19	1822089	1824542	CTB-31O20.4
ENSG00000267283	19	1989401	1990370	AC005306.3
ENSG00000269139	19	7926001	7926810	CTD-3193O13.8
ENSG00000283108	19	9383581	9407055	CTC-325H20.8
ENSG00000267106	19	9621291	9645896	ZNF561-AS1
ENSG00000219665	19	11987617	12046275	CTD-2006C1.2
ENSG00000268189	19	15379076	15381194	AC005785.2
ENSG00000214049	19	15828961	15836320	UCA1
ENSG00000205396	19	16015287	16027462	LINC00661
ENSG00000167459	19	16031307	16042116	LINC00905
ENSG00000267629	19	19254748	19273369	AC138430.4
ENSG00000268119	19	21444241	21463908	CTD-2561J22.5
ENSG00000268823	19	22603269	22608501	CTC-457E21.6
ENSG00000284428	19	23259906	23274251	RP11-15H20.6
ENSG00000272635	19	27793488	27984984	LLNLF-65H9.1
ENSG00000283403	19	28435388	28727680	AC005307.5
ENSG00000264515	19	29287011	29525752	CTC-525D6.1
ENSG00000221857	19	35138824	35151336	CTD-2527I21.4
ENSG00000248101	19	36008638	36014235	AC002116.8
ENSG00000269749	19	40048757	40090925	AC005614.5
ENSG00000254887	19	42132555	42137099	CTC-378H22.1
ENSG00000267188	19	44392439	44448452	CTC-512J12.4
ENSG00000267757	19	45641494	45642840	EML2-AS1
ENSG00000259605	19	45764785	45769806	AC074212.5
ENSG00000268460	19	46203426	46214837	AC006262.6
ENSG00000273189	19	49474586	49487637	CTD-3148I10.15
ENSG00000267827	19	52130548	52171533	CTC-471J1.8
ENSG00000269834	19	52388842	52397766	ZNF528-AS1
ENSG00000269082	19	52956041	52981654	CTD-2620I22.1
ENSG00000275210	19	54308915	54337168	AC008984.2
ENSG00000215765	19	54724496	54798285	CTB-61M7.1
ENSG00000267149	19	55027593	55053928	CTC-550B14.6
ENSG00000276570	19	55227219	55230279	CTD-2587H24.14
ENSG00000176593	19	58002061	58011232	CTD-2368P22.1
ENSG00000268230	19	58346854	58362751	CTD-2619J13.8
ENSG00000274269	20	1186092	1207036	RP4-545L17.12
ENSG00000274949	20	3811384	3823882	RP5-1009E24.9
ENSG00000228809	20	16714844	16730948	RP4-705D16.3
ENSG00000232675	20	19693209	19697576	RP4-718D20.3
ENSG00000125804	20	26054655	26086917	FAM182A
ENSG00000227195	20	26186920	26251526	MIR663AHG
ENSG00000196756	20	38420588	38435353	SNHG17
ENSG00000174365	20	38446578	38450921	SNHG11
ENSG00000243995	20	45230868	45233331	RP1-300I2.2
ENSG00000215452	20	46414228	46459276	ZNF663P
ENSG00000283757	20	46455033	46496731	RP5-981L23.7
ENSG00000231290	20	58515379	58619888	APCDD1L-AS1
ENSG00000273840	21	10482738	10605716	AL078471.5
ENSG00000280594	21	17611744	17633199	AP000432.1
ENSG00000233783	21	25928754	25942686	AP001442.2
ENSG00000232079	21	28048404	28137611	LINC01697
